,COUNTY,FIPS,RPL_THEME3,RPL_THEMES,RPL_THEME4,RPL_THEME2,RPL_THEME1,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
0, Ada,16001000100,0.5387,0.771,0.8653,0.2997,0.8552,27.925583109056795,1.4884748458862305,44.89000000000004,42.25477599704881,231.01914063421737,2628.0
1, Ada,16001000201,0.0202,0.1684,0.8047,0.1448,0.064,17.759402893766314,1.4884748458862305,49.83000000000004,42.20253768906831,,2099.0
2, Ada,16001000202,0.1347,0.0034,0.0505,0.0539,0.0034,15.834661602715212,1.4884748458862305,53.89000000000004,49.19192682657923,,3663.0
3, Ada,16001000302,0.6296,0.5791,0.7879,0.1717,0.4074,78.04394363719005,1.4884748458862305,45.21000000000004,44.00395946866488,226.71669781208038,2337.0
4, Ada,16001000303,0.3131,0.2828,0.569,0.3064,0.2458,66.84556037217797,1.4884748458862305,44.910000000000025,43.491934580209296,,1397.0
5, Ada,16001000304,0.8418,0.2256,0.2054,0.1886,0.1515,66.0391958313822,1.4884748458862305,49.49000000000001,44.94505741647532,,4220.0
6, Ada,16001000400,0.5253,0.6465,0.8316,0.0707,0.7576,58.442666017874544,1.4884748458862305,44.910000000000025,43.198157599173385,226.71669781208038,4197.0
7, Ada,16001000500,0.4512,0.0976,0.1178,0.202,0.1212,85.9632946636113,1.4884748458862305,46.03000000000003,42.54315430861726,226.71669781208038,3869.0
8, Ada,16001000600,0.367,0.0471,0.1313,0.1145,0.0606,88.44100196134474,1.4884748458862305,43.01000000000005,40.78029099623421,227.72201808289316,3624.0
9, Ada,16001000701,0.2694,0.138,0.596,0.1246,0.0337,72.06612976914602,1.4884748458862305,43.27000000000004,39.53464128206723,,3021.0
10, Ada,16001000702,0.4242,0.0236,0.0539,0.0404,0.0168,23.75221595288136,1.4884748458862305,49.07000000000005,40.49710891408311,,2111.0
11, Ada,16001000802,0.5017,0.2458,0.3704,0.3603,0.1448,70.0253053743143,1.4884748458862305,44.13000000000005,42.296680584551176,233.40919715166086,3558.0
12, Ada,16001000803,0.468,0.0673,0.1111,0.0236,0.1684,63.48078970112287,1.4884748458862305,43.23000000000002,40.967274365520375,233.40979548857945,2965.0
13, Ada,16001000804,0.5926,0.2424,0.5253,0.0505,0.2694,60.8420018421859,1.4884748458862305,45.370000000000005,42.496407148141806,,3792.0
14, Ada,16001000805,0.1549,0.0,0.0101,0.0269,0.0,78.16416462998748,1.4884748458862305,43.23000000000002,41.0891687735093,,2051.0
15, Ada,16001000900,0.7205,0.6263,0.8923,0.0101,0.7475,48.53434146181838,1.4884748458862305,45.370000000000005,42.76240738264012,233.40919715166086,3614.0
16, Ada,16001001000,0.6633,0.303,0.5219,0.0438,0.3266,73.7030186236332,1.4884748458862305,46.93000000000001,43.40612784216231,230.13865698946788,3943.0
17, Ada,16001001100,0.8215,0.9899,0.9125,0.9663,0.9865,25.88022194319069,1.4884748458862305,45.23000000000002,44.43882653395328,226.71669781208038,2722.0
18, Ada,16001001201,0.5152,0.1751,0.0842,0.2391,0.2727,83.35857595631163,1.4884748458862305,44.77000000000004,44.31322360196687,226.71669781208035,2189.0
19, Ada,16001001202,0.5892,0.7609,0.9495,0.5556,0.5791,51.08408737248571,1.4884748458862305,47.05000000000001,44.56307704646316,227.11719019756723,4275.0
20, Ada,16001001400,0.7071,0.7542,0.7138,0.5758,0.7037,54.92516385345081,1.4884748458862305,47.73000000000002,45.581433196196166,231.71014925701857,3481.0
21, Ada,16001001500,0.3434,0.1212,0.1515,0.0303,0.3502,65.96595622599412,1.4884748458862305,45.07000000000005,43.49665916760407,233.40919715166086,2285.0
22, Ada,16001001600,0.4141,0.3737,0.3468,0.2492,0.4815,47.01831806078873,1.4884748458862305,45.25000000000006,44.07763184756725,233.40919715166086,2820.0
23, Ada,16001001700,0.7609,0.5354,0.3333,0.1077,0.7273,56.17166898758564,1.4884748458862305,44.73000000000002,44.23175238419624,233.40919715166086,3686.0
24, Ada,16001001800,0.3367,0.1852,0.2088,0.367,0.2054,59.61377291035307,1.4884748458862305,46.370000000000005,44.92975949739864,233.39941051608668,2915.0
25, Ada,16001001900,0.6667,0.8114,0.6431,0.8721,0.7441,53.20283301474995,1.4884748458862305,46.370000000000005,42.776582419624624,232.32370280631022,3246.0
26, Ada,16001002000,0.9697,0.9731,0.9899,0.3367,0.9394,24.88006781283521,1.4884748458862305,47.73000000000002,45.79272759870914,229.03816488855185,3845.0
27, Ada,16001002100,0.5522,0.064,0.0572,0.1684,0.0774,4.178725615847285,1.4884748458862305,56.870000000000005,45.88361342040504,233.42823374963308,1271.0
28, Ada,16001002221,0.6027,0.0808,0.0236,0.2121,0.1481,66.71806266658723,1.4884748458862305,43.21000000000004,41.98781752992655,232.51835608871295,5541.0
29, Ada,16001002222,0.6734,0.0741,0.0067,0.1919,0.2088,65.59151636573965,0.0,43.33000000000004,39.85556386377539,233.01687273780485,3215.0
30, Ada,16001002223,0.2862,0.037,0.037,0.2054,0.0673,68.01694077235322,1.4884748458862305,44.610000000000014,40.7471535953632,,2830.0
31, Ada,16001002224,0.3737,0.202,0.1717,0.4276,0.2525,43.65177538968334,1.4884748458862305,43.07000000000005,40.36786569244825,,3688.0
32, Ada,16001002302,0.8519,0.9091,0.9798,0.3973,0.8081,33.88274079883497,1.4884748458862305,45.49000000000001,42.49941292639146,230.88470130270434,5095.0
33, Ada,16001002310,0.7475,0.6768,0.7609,0.5758,0.3704,33.66980687925655,1.4884748458862305,45.690000000000055,44.526843184332,232.1130205392839,6168.0
34, Ada,16001002312,0.6229,0.7273,0.7778,0.7071,0.5421,44.06272167550416,1.4884748458862305,45.110000000000014,43.47422388765111,,3451.0
35, Ada,16001002313,0.6195,0.4411,0.6364,0.2189,0.2795,42.035664785585794,1.4884748458862305,44.47000000000003,42.38083068664732,,2663.0
36, Ada,16001002410,0.5926,0.2189,0.3502,0.4377,0.0438,59.11131875995695,1.4884748458862305,45.23000000000002,44.55118101330008,227.12003028768981,4676.0
37, Ada,16001002411,0.4983,0.1515,0.1953,0.101,0.2424,54.95918040033308,1.4884748458862305,45.03000000000003,44.72192169613227,230.6587311694754,3455.0
38, Ada,16001002412,0.4781,0.4377,0.3939,0.2626,0.5152,41.48448013227547,1.4884748458862305,45.23000000000002,41.58650849907899,236.54330316362822,2177.0
39, Ada,16001002413,0.6162,0.3939,0.4848,0.2559,0.2997,59.92114938230419,1.4884748458862305,45.13000000000005,43.88552782073877,234.63886761623988,5490.0
40, Ada,16001010100,0.1785,0.0135,0.0337,0.1549,0.0101,14.10309446113008,1.4884748458862305,55.25000000000006,46.92006301937362,243.96940484879337,3749.0
41, Ada,16001010201,0.2088,0.0303,0.0471,0.1145,0.101,20.835875018427856,0.0,57.410000000000025,51.19566890668768,248.66916885179143,6187.0
42, Ada,16001010221,0.165,0.1246,0.4747,0.1616,0.0572,76.01662688274722,1.4884748458862305,43.57000000000005,40.50005479083933,243.8022041512636,4052.0
43, Ada,16001010223,0.3266,0.1448,0.1852,0.3434,0.138,58.41602731529899,1.4884748458862305,49.49000000000001,43.14698003152919,238.87074212853997,4107.0
44, Ada,16001010224,0.4613,0.0101,0.0034,0.0943,0.0269,82.59517621313357,1.4884748458862305,45.13000000000005,41.27749462763994,,2863.0
45, Ada,16001010225,0.3737,0.1717,0.2256,0.4141,0.1145,54.2317973667076,1.4884748458862305,46.01000000000005,42.16045011408421,,5329.0
46, Ada,16001010313,0.3367,0.0943,0.1481,0.2424,0.1044,53.54055466070361,1.4884748458862305,47.03000000000003,42.5993264046538,229.52888512926478,13009.0
47, Ada,16001010321,0.6027,0.5253,0.7441,0.7205,0.165,28.620855652503952,1.4884748458862305,47.150000000000034,45.86407986565169,232.14074486055534,4761.0
48, Ada,16001010322,0.4916,0.6801,0.5084,0.4983,0.8283,23.262431671001178,1.4884748458862305,47.150000000000034,45.54627856618077,231.47306991646755,4570.0
49, Ada,16001010331,0.468,0.0438,0.1044,0.064,0.0539,54.35201779969605,1.4884748458862305,45.55000000000001,42.55424063624381,240.5299416675216,13058.0
50, Ada,16001010332,0.4579,0.1077,0.0303,0.33,0.2189,45.56372018808818,1.4884748458862305,45.89000000000004,44.2308480113312,243.06400370778496,7574.0
51, Ada,16001010333,0.4242,0.2727,0.4983,0.3838,0.1751,39.81040305728136,1.4884748458862305,45.85000000000002,44.55543112817079,238.76939053239144,7199.0
52, Ada,16001010334,0.2593,0.0875,0.1145,0.4714,0.0842,44.17836690247929,1.4884748458862305,45.670000000000016,42.61865269341711,,4055.0
53, Ada,16001010335,0.4108,0.1111,0.1414,0.1347,0.1717,60.52831748389762,1.4884748458862305,45.75000000000006,41.15839886271037,,12962.0
54, Ada,16001010401,0.2929,0.2323,0.0875,0.4545,0.4747,61.026039864257584,0.0,47.450000000000045,41.72408445478263,237.01721339162088,12370.0
55, Ada,16001010402,0.5589,0.1313,0.064,0.2155,0.2391,57.97323991947352,0.0,44.190000000000055,39.17185086533791,234.63651362815145,7102.0
56, Ada,16001010501,0.697,0.4512,0.4646,0.0034,0.8586,9.164528560140724,0.0,59.99000000000001,48.6836141811866,237.39257140423922,5103.0
57, Ada,16001010503,0.7643,0.2694,0.468,0.1212,0.1582,0.7078287082434751,1.4884748458862305,60.370000000000005,52.85353239331467,,2711.0
58, Ada,16001010504,0.5859,0.1414,0.2357,0.2222,0.0303,32.34206964045767,1.4884748458862305,47.27000000000004,41.81096024040686,,4065.0
59, Adams,16003950100,0.0875,0.2559,0.1684,0.6902,0.4882,94.31023848445186,0.0,39.650000000000034,31.560821391869208,333.53675277479635,1333.0
60, Adams,16003950200,0.0606,0.6195,0.6869,0.8451,0.6465,61.90313758036245,0.0,49.75000000000006,37.14032161744255,260.54492689384085,1713.0
61, Bannock,16005000200,0.1785,0.0168,0.0168,0.229,0.0067,58.810750736305216,1.5885601043701154,47.85000000000002,31.726207257189188,110.12023716581005,2976.0
62, Bannock,16005000300,0.4478,0.7172,0.8013,0.936,0.3636,40.71865088735952,1.5885601043701154,46.57000000000005,32.882155201572026,123.09535223245615,7259.0
63, Bannock,16005000400,0.367,0.101,0.0202,0.4175,0.2492,64.72370519343895,1.5885601043701154,36.150000000000034,33.110221949490914,123.09535223245615,4303.0
64, Bannock,16005000500,0.1852,0.0572,0.1515,0.1414,0.1111,71.22174187282438,1.5885601043701154,46.57000000000005,32.52277945431352,123.13204036963216,1485.0
65, Bannock,16005000600,0.5758,0.8889,0.9933,0.6566,0.6801,7.091683378947653,1.5885601043701154,40.57000000000005,35.486152930431054,102.46325922353724,2876.0
66, Bannock,16005000700,0.5017,0.5488,0.8283,0.0337,0.6431,37.3576976099626,1.5885601043701154,36.47000000000003,33.23516428929499,102.19291859865194,3437.0
67, Bannock,16005000800,0.4444,0.6364,0.9259,0.0202,0.8047,14.178390390643989,1.5885601043701154,46.49000000000001,34.49435993369645,102.19673312711221,2191.0
68, Bannock,16005000900,0.1481,0.6936,0.7643,0.5455,0.8215,22.060056332176853,1.5885601043701154,33.690000000000055,33.15087167070222,102.19291859865194,1720.0
69, Bannock,16005001000,0.229,0.2963,0.2525,0.6364,0.3872,25.956215636200465,1.5885601043701154,32.99000000000001,32.425982016090884,102.19291859865194,2508.0
70, Bannock,16005001101,0.1886,0.0505,0.0909,0.3232,0.0471,26.41315486951345,1.5885601043701154,35.53000000000003,32.265614447376926,104.30889114528885,5786.0
71, Bannock,16005001102,0.6734,0.4444,0.4949,0.6061,0.202,17.15395369789032,1.5885601043701154,34.670000000000016,33.133554849585096,102.19291859865194,2946.0
72, Bannock,16005001200,0.1953,0.3603,0.1279,0.7172,0.6936,21.81901973396818,1.5885601043701154,32.77000000000004,32.119186442778364,108.43013297188695,2374.0
73, Bannock,16005001300,0.532,0.4646,0.67,0.0875,0.5185,28.977589790455244,1.5885601043701154,32.39000000000004,31.683231715843974,102.19291859865194,2223.0
74, Bannock,16005001400,0.3939,0.6162,0.2761,0.8316,0.7879,24.12356537719167,1.5885601043701154,46.49000000000001,34.08675326239714,106.66456634864399,3582.0
75, Bannock,16005001500,0.0337,0.7912,0.8889,0.9966,0.734,39.82502763818835,1.5885601043701154,46.49000000000001,33.45687077067671,119.05554001551137,4183.0
76, Bannock,16005001601,0.7912,0.8754,0.963,0.3165,0.8653,11.52593721614504,1.5885601043701154,46.49000000000001,34.96750326309905,102.19291859865194,2018.0
77, Bannock,16005001602,0.4512,0.5926,0.2323,0.734,0.7811,24.227464977465072,1.5885601043701154,46.49000000000001,34.80804032351692,102.37794038344038,3019.0
78, Bannock,16005001603,0.3838,0.5623,0.9461,0.0976,0.4781,11.490726531902864,1.5885601043701154,44.150000000000034,35.352235040847845,102.20674622392488,2089.0
79, Bannock,16005001700,0.0673,0.0067,0.0269,0.0808,0.0236,31.42411686860725,0.0,39.79000000000002,34.43999530116961,102.85389074052782,2714.0
80, Bannock,16005001900,0.1684,0.5118,0.5488,0.862,0.4242,55.29155139931047,0.0,48.03000000000003,33.66650121896085,113.96884982447799,4016.0
81, Bannock,16005940000,0.6465,0.6869,0.404,0.4444,0.8148,48.00052775868707,1.5885601043701154,48.21000000000004,30.02191906643754,,1640.0
82, Bannock,16005981800,0.7138,0.6633,0.7239,0.0741,0.7677,62.58456948880931,1.5885601043701154,44.63000000000005,29.07351402541805,,252.0
83, Bear Lake,16007950100,0.2727,0.5017,0.5657,0.8249,0.3535,55.42666619961385,0.0,42.79000000000002,32.522002907991336,72.40869016822533,3175.0
84, Bear Lake,16007950200,0.0539,0.0606,0.0741,0.4242,0.1279,83.68519705917926,0.0,42.89000000000004,27.054590448692423,76.48205990844444,2353.0
85, Benewah,16009940000,0.5657,0.8148,0.6902,0.9057,0.7677,75.47109007822627,0.0,43.07000000000005,34.348199845561815,,3833.0
86, Benewah,16009950100,0.0135,0.7239,0.9731,0.7946,0.6128,91.66261237721194,0.0,38.89000000000004,30.89487850965295,347.1002910411881,4106.0
87, Bingham,16011940000,0.7104,0.9697,0.9158,0.9461,0.9832,32.013219879245334,0.0,49.27000000000004,35.10790427704582,,2279.0
88, Bingham,16011950100,0.5926,0.4983,0.4882,0.3333,0.4512,74.67295930249301,0.0,43.31,30.83666061168068,144.46528338490754,6345.0
89, Bingham,16011950200,0.5421,0.4916,0.2929,0.6195,0.5387,78.22451763139966,0.0,47.29000000000002,28.46604276759904,132.89876887853677,3017.0
90, Bingham,16011950300,0.9394,0.7879,0.6633,0.6801,0.6195,23.060324010931605,0.0,52.89000000000004,37.33442531733815,136.7759911157805,4631.0
91, Bingham,16011950400,0.7374,0.7138,0.6061,0.8788,0.4007,58.63510124395685,0.0,41.97000000000003,30.348067239646177,120.9877302985941,5355.0
92, Bingham,16011950500,0.7306,0.8788,0.9394,0.8519,0.6835,44.97415501076184,0.0,39.910000000000025,29.666947844476017,121.78539265799404,6032.0
93, Bingham,16011950600,0.7845,0.6431,0.6195,0.2795,0.5657,49.264703113955,0.0,44.55000000000001,30.198614090448466,124.85025069382563,4268.0
94, Bingham,16011950700,0.9024,0.5522,0.2424,0.3603,0.5522,49.87457612760237,0.0,44.89000000000004,28.86666439127288,142.14120908963588,3755.0
95, Blaine,16013960100,0.7239,0.4276,0.5455,0.2323,0.2593,18.836674386824683,0.0,54.21000000000004,38.019145426889736,178.23622306957932,3815.0
96, Blaine,16013960200,0.936,0.468,0.3737,0.2694,0.2963,65.82875896170336,0.0,47.39000000000004,28.62018031067967,182.85965518404848,7568.0
97, Blaine,16013960300,0.2761,0.0707,0.3636,0.0572,0.037,49.04067301230597,0.0,44.81,27.110383303471487,201.86136647403092,2769.0
98, Blaine,16013960500,0.6532,0.1785,0.4175,0.0842,0.0505,62.69318041637048,0.0,44.97000000000003,27.6142627303524,209.27213096573325,2181.0
99, Boise,16015950200,0.1953,0.4007,0.3401,0.4478,0.5589,67.08928442285557,0.0,54.670000000000016,36.51522188974304,392.17027057614456,5754.0
100, Bonner,16017950100,0.0269,0.165,0.2694,0.5522,0.2121,82.07998427082019,0.0,31.03000000000003,24.879856193250596,342.8092539627591,1837.0
101, Bonner,16017950200,0.0943,0.3805,0.8114,0.5185,0.229,87.57842149011749,0.0,34.23000000000002,28.660948922502445,302.90600227933123,6581.0
102, Bonner,16017950300,0.2795,0.6902,0.835,0.6667,0.5926,14.862962495839788,0.0,32.23000000000002,24.629682397357257,305.78041848327666,2730.0
103, Bonner,16017950400,0.0168,0.3401,0.8485,0.697,0.1313,93.2389379836119,0.0,33.31,28.38588738708188,303.19769191227186,5303.0
104, Bonner,16017950500,0.0438,0.569,0.5017,0.4882,0.8485,88.88895078354896,0.0,32.81,28.83108981336841,330.6032226537447,2576.0
105, Bonner,16017950600,0.0101,0.3973,0.6801,0.4781,0.4276,87.75120873066828,0.0,35.05000000000001,27.025698266925534,320.21174405026227,1505.0
106, Bonner,16017950700,0.3569,0.5758,0.6128,0.2525,0.7003,90.16514751415744,0.0,35.35000000000002,29.608170342901357,325.2335768033162,3455.0
107, Bonner,16017950800,0.0842,0.4108,0.2626,0.5758,0.7374,83.37708558212661,0.0,34.77000000000004,28.49097813620013,307.1057749648155,4485.0
108, Bonner,16017950900,0.1414,0.2054,0.202,0.771,0.2357,59.1289439313958,0.0,33.23000000000002,24.36377177472787,303.12700607396073,3273.0
109, Bonneville,16019970100,0.0774,0.0269,0.1077,0.1818,0.0202,82.57898970274759,0.0,45.29000000000002,25.69030913757457,123.18908310055606,3521.0
110, Bonneville,16019970300,0.3131,0.1549,0.2795,0.1515,0.1919,90.9833730487409,0.0,38.35000000000002,29.99075914010527,131.69699409378956,4271.0
111, Bonneville,16019970401,0.633,0.1616,0.0976,0.1987,0.1852,70.31112029597548,0.0,39.370000000000005,31.683634843430493,124.236784436354,1580.0
112, Bonneville,16019970402,0.2256,0.1919,0.0943,0.3872,0.3939,88.7289338173514,0.0,39.610000000000014,32.79829106345918,121.34113825838578,2435.0
113, Bonneville,16019970403,0.835,0.5084,0.3232,0.3098,0.4444,64.6647857770096,0.0,32.25000000000006,28.970651352730982,121.91896685108918,7041.0
114, Bonneville,16019970501,0.4916,0.3636,0.6094,0.3704,0.2222,79.67143499251577,0.0,40.99000000000001,29.170441725001314,114.93655747921444,5212.0
115, Bonneville,16019970502,0.4343,0.3165,0.3131,0.7609,0.2155,66.14920162394988,1.8418025970458984,36.950000000000045,34.19002402113859,114.85044896602624,3477.0
116, Bonneville,16019970503,0.4781,0.3367,0.4512,0.6801,0.1549,72.02283347112754,0.0,38.21000000000004,29.86726671199036,120.33673624258049,3189.0
117, Bonneville,16019970601,0.6364,0.2391,0.0,0.9091,0.3973,53.10309548924863,1.8418025970458984,32.39000000000004,27.589520623654668,123.76805371046069,1932.0
118, Bonneville,16019970602,0.67,0.7677,0.5286,0.8822,0.7407,36.84162551298616,1.8418025970458984,29.390000000000043,29.13948822783032,120.22609817163922,3739.0
119, Bonneville,16019970603,0.3603,0.1347,0.266,0.3098,0.0741,37.73387700723255,1.8418025970458984,36.910000000000025,35.65381223328598,115.76313440022643,1425.0
120, Bonneville,16019970700,0.7441,0.8822,0.7946,0.8148,0.8754,22.08779374171412,1.8418025970458984,39.370000000000005,30.360511741863885,124.72723969928892,3736.0
121, Bonneville,16019970800,0.3872,0.8013,0.8552,0.8923,0.7138,53.18910390896423,1.8418025970458984,30.670000000000016,29.18966228019103,127.65394290844884,2589.0
122, Bonneville,16019970900,0.2424,0.1582,0.0774,0.771,0.1886,46.70012458171215,1.8418025970458984,36.23000000000002,31.084722592336018,132.66280536780604,3108.0
123, Bonneville,16019971000,0.4848,0.404,0.4747,0.2761,0.3737,44.70469298553434,1.8418025970458984,30.730000000000015,30.321759204738346,135.14983640509374,3210.0
124, Bonneville,16019971100,0.4209,0.5589,0.5993,0.6027,0.4714,45.81025994041792,1.8418025970458984,30.730000000000015,30.08340046790767,134.21046864874765,2381.0
125, Bonneville,16019971200,0.8687,0.8418,0.7811,0.4781,0.8687,33.19085732177452,1.8418025970458984,36.97000000000003,30.74092464823169,133.68227704919562,3181.0
126, Bonneville,16019971301,0.6835,0.5152,0.1987,0.9125,0.3838,57.485658296813945,1.8418025970458984,31.750000000000057,27.41731604484645,134.5496378369413,4604.0
127, Bonneville,16019971302,0.6936,0.5825,0.5791,0.835,0.2828,52.1253846961663,1.8418025970458984,30.71000000000004,29.37596390536322,135.00623464584348,3552.0
128, Bonneville,16019971400,0.5017,0.1145,0.1582,0.1953,0.0909,61.42921969772268,1.8418025970458984,39.75000000000006,30.09196429300784,137.09627834191625,6028.0
129, Bonneville,16019971500,0.7037,0.4815,0.1785,0.5657,0.5354,34.73110147222733,0.0,47.81,33.47827183955221,138.2300921871696,1217.0
130, Boundary,16021970100,0.2121,0.4781,0.6296,0.6162,0.4141,85.65592253573024,0.0,36.77000000000004,28.510871578663625,310.0224110643934,4361.0
131, Boundary,16021970200,0.3502,0.7744,0.8721,0.9394,0.596,82.9637244758486,0.0,62.59000000000003,25.594307077711974,308.9684574104348,4113.0
132, Butte,16023970100,0.33,0.532,0.5556,0.6667,0.4949,13.48496105335188,0.0,53.190000000000055,35.484033567053054,172.85191685938304,2545.0
133, Camas,16025970100,0.734,0.6397,0.1178,0.8855,0.7778,53.68862766878044,0.0,50.71000000000004,32.24852276409029,170.48113898744225,850.0
134, Canyon,16027020100,0.6566,0.9461,0.8956,0.7677,0.9663,5.247756365660219,1.6182498931884766,45.47000000000003,45.14392079806533,193.64181283116346,591.0
135, Canyon,16027020200,0.9731,0.9966,0.9091,0.8956,1.0,35.62421432675772,1.6182498931884766,46.690000000000055,45.49268319259063,193.6418128311635,2439.0
136, Canyon,16027020300,0.899,0.9293,0.5185,0.8754,0.9798,28.67781543564765,1.6182498931884766,45.47000000000003,44.7459851098602,193.6418128311635,2516.0
137, Canyon,16027020401,0.8923,0.8687,0.5387,0.7306,0.9495,29.64771318948231,1.6182498931884766,47.09000000000003,44.497695966122,,5330.0
138, Canyon,16027020402,0.7576,0.862,0.6465,0.7374,0.9461,37.76554898004616,1.6182498931884766,45.23000000000002,44.57598640098219,,3344.0
139, Canyon,16027020501,0.6566,0.5219,0.0808,0.5556,0.7912,54.87713818264972,1.6182498931884766,45.150000000000034,43.749695417789766,,2242.0
140, Canyon,16027020503,0.4882,0.835,0.7172,0.9562,0.8788,44.09498637054382,1.6182498931884766,45.09000000000003,43.8221774415406,,1868.0
141, Canyon,16027020504,0.6128,0.9562,0.9226,0.8552,0.9899,45.35027008182555,1.6182498931884766,45.09000000000003,44.43108319374652,,3405.0
142, Canyon,16027020601,0.8215,0.7104,0.229,0.6734,0.835,36.668361410678855,1.6182498931884766,45.110000000000014,43.65031403733405,,3002.0
143, Canyon,16027020602,0.9461,0.9933,0.8721,0.9764,0.9596,30.88174077578058,1.6182498931884766,46.85000000000002,45.037502992393584,,4238.0
144, Canyon,16027020700,0.532,0.1279,0.0404,0.0606,0.3872,59.69465816759703,0.0,45.55000000000001,41.57951183386765,208.27852321627563,2159.0
